40.5959869	-73.9822119	80
40.6538055	-73.9306058	40
40.7049923	-73.9173483	40
40.6057313	-73.9850075	60
40.6635186	-73.9572076	50
40.6265729	-74.0116648	50
40.6506684	-73.9524697	60
40.693341	-73.9668817	60
40.6494399	-73.9630763	60
40.7022577	-73.9200747	60
40.6380327	-73.9925704	60
40.6818517	-73.9800365	60
40.6201306	-73.9856923	60
40.6240515	-73.976945	60
40.7069972	-73.9613636	60
40.6981112	-73.9449527	60
40.6428878	-73.9545255	50
40.710668	-73.9336018	50
40.7083906	-73.9399594	50
40.6807878	-73.919574	50
40.6632317	-73.9316017	50
40.661169	-73.8796831	50
40.6926823	-73.93997	50
40.6233399	-73.9559401	50
40.7015933	-73.9487475	50
40.6600184	-73.9912163	40
40.6703577	-73.9887132	40
40.6984101	-73.9133102	40
40.6809568	-73.9676774	40
40.6524883	-73.952663	40
40.7048304	-73.9663241	40
40.7137945	-73.9442652	50
40.6934893	-73.9791676	50
40.6778626	-73.9386241	50
40.6559893	-74.0026778	60
40.6830392	-73.9647775	50
40.6673741	-73.9878053	50
40.7208456	-73.9566297	60
40.6264606	-74.0268565	50
40.7240986	-73.9509778	60
40.7154014	-73.9269272	60
40.6448523	-73.9600159	50
40.6866487	-73.9207388	50
40.6898636	-73.9795113	50
40.691299	-73.9454956	50
40.7100539	-73.9453612	50
40.7152016	-73.9277391	50
40.6303521	-74.0149043	50
40.6825097	-73.9763154	50
40.6863663	-73.9297499	40
40.5993815	-73.9514043	40
40.6734869	-73.9729552	40
40.671864	-73.8783336	40
40.696131	-73.9871041	40
40.6646056	-73.9768444	40
40.6340776	-73.9950749	40
40.7119619	-73.9406885	40
40.69603	-73.9435263	40
40.627573	-73.9765763	50
40.6878706	-73.9783472	50
40.6345745	-73.9059495	40
40.6915436	-73.9684944	40
40.6759684	-73.9332254	30
40.6949636	-73.9462246	40
40.7175904	-73.9499473	60
40.681486	-73.9770225	50
40.6334868	-73.9865469	50
40.6915042	-73.9095509	50
40.6471146	-73.9616722	50
40.6827016	-73.9290074	50
40.6444063	-73.964088	50
40.6111729	-73.9770106	50
40.6972536	-73.9156161	50
40.7004799	-73.9253279	30
40.6403175	-73.9790653	40
40.6972035	-73.9529233	40
40.6899325	-73.9814728	40
40.6851003	-73.9945771	40
40.6309121	-74.0143208	50
40.7263019	-73.9491181	50
40.7016979	-73.9435215	50
40.6742569	-73.8974829	50
40.6743137	-73.9500807	50
40.6046374	-73.9761342	50
40.6635186	-73.9572076	50
40.6951153	-73.9118611	60
40.6829709	-73.976665	60
40.666297	-73.8944384	60
40.6915631	-73.9695221	50
40.6090498	-73.970896	50
40.6772496	-73.9275386	40
40.6328477	-73.9283651	40
40.6112575	-73.9745147	50
40.7219776	-73.9599371	50
40.6805742	-74.0064356	50
40.6417069	-73.9820447	50
40.6612955	-73.9173556	50
40.6442955	-73.901381	40
40.6857643	-73.9730728	60
40.6041622	-73.9975115	40
40.6487213	-73.9649038	40
40.6556338	-73.9598617	40
40.5998026	-73.9475941	50
40.6361721	-73.9499255	50
40.705217	-73.9206843	50
40.5961601	-73.9610281	50
40.6969863	-73.9352238	50
40.7027837	-73.9469072	50
40.6063855	-74.0012065	50
40.6968391	-73.9870607	50
40.6384959	-73.9539412	50
40.7107873	-73.9599439	50
40.6377818	-74.0179326	50
40.6695924	-73.9958941	50
40.7055449	-73.9531627	50
40.704257	-73.967208	50
40.6529481	-74.0021659	50
40.6476443	-73.919232	50
40.6979991	-73.9260591	50
40.6406258	-74.0149787	50
40.7288235	-73.9536587	60
40.7026204	-73.9290908	70
40.6980864	-73.9767859	60
40.6449178	-73.8943209	60
40.6950048	-73.9524886	60
40.6687091	-73.9173068	60
40.6391553	-73.9914065	60
40.6756249	-73.8987786	NULL
40.6896994	-73.9829585	60
40.6233399	-73.9559401	60
40.6739992	-73.9822776	60
40.6896994	-73.9829585	60
40.6776512	-73.9497681	60
40.5991464	-73.9535506	60
40.6738279	-73.9758895	50
40.6807335	-73.9745025	50
40.696131	-73.9871041	60
40.6719244	-73.9045161	50
40.731153	-73.9517808	50
40.5947375	-73.9517533	60
40.7105088	-73.9565498	60
40.6542782	-73.9229145	50
40.6146686	-74.0132872	50
40.685846	-73.9473101	60
40.696131	-73.9871041	60
40.696785	-73.9565804	60
40.7002144	-73.9463142	60
40.7289951	-73.9506603	50
40.6684609	-73.9422844	60
40.6347106	-73.9362967	50
40.6307461	-73.977166	50
40.699405	-73.953369	50
40.6785156	-73.9639002	40
40.6536264	-73.920897	50
40.6878706	-73.9783472	50
40.6744673	-73.9754675	60
40.6857317	-74.0023581	60
40.634353	-73.978905	60
40.6339615	-74.0147538	60
40.6936492	-73.9833217	60
40.6317075	-73.946481	60
40.6679751	-73.9873006	60
40.6766932	-73.9968274	60
40.6818517	-73.9800365	60
40.6515124	-74.0073338	60
40.6447735	-73.9547296	60
40.6643036	-73.95729	70
40.6611799	-73.9569568	70
40.7119054	-73.9629407	60
40.6482565	-73.9713978	60
40.7192284	-73.9628969	60
40.6466293	-73.9556509	70
40.6759069	-73.9694968	60
40.5910643	-73.9758366	60
40.6148042	-73.9445747	50
40.6032756	-73.9960567	60
40.729879	-73.9575944	60
40.680859	-73.9544023	60
40.6434259	-74.0120642	40
40.712265	-73.9554774	50
40.6728468	-73.8894171	60
40.5982911	-74.000036	60
40.6975554	-73.9118074	60
40.6931332	-73.9698315	60
40.6283094	-73.981	80
40.7037643	-73.9426145	40
40.7133723	-73.9348039	40
40.6354937	-74.0095587	40
40.6854383	-73.9443285	50
40.7351589	-73.9550724	40
40.6869972	-73.9568428	50
40.64303	-73.969883	50
40.6841576	-73.9690604	40
40.6667263	-73.9424445	40
40.6265698	-73.9709207	50
40.7251533	-73.9525969	50
40.6396507	-73.9679172	50
40.6467885	-74.0085693	40
40.6774056	-73.9830482	50
40.6774056	-73.9830482	50
40.6325799	-74.0213755	NULL
40.6878706	-73.9783472	30
40.618052	-73.9806823	30
40.7116424	-73.9439099	40
40.6862816	-73.8802724	NULL
40.6775149	-73.9591238	50
40.6048025	-73.9667959	50
40.630069	-73.9824045	30
40.698677	-73.9588584	30
40.6200954	-73.963269	30
40.6583084	-73.8818255	40
40.6854992	-73.9177006	40
40.6495224	-73.9557895	30
40.6321581	-73.9843459	40
40.593906	-73.9593983	30
40.682374	-73.9616086	30
40.6975055	-73.982275	50
40.6413255	-73.9829925	50
40.7113504	-73.9614224	30
40.655593	-73.9471574	40
40.5773897	-73.965294	40
40.6869972	-73.9568428	40
40.6721973	-73.9026592	40
40.6260343	-73.983263	30
40.6917544	-73.9665651	30
40.693434	-73.9659044	40
40.624788	-74.0179759	40
40.6820384	-73.8778679	60
40.605073	-73.9427678	60
40.6753608	-73.9696918	60
40.6862935	-73.9852599	NULL
40.7192284	-73.9628969	50
40.6439984	-73.9677926	50
40.6314942	-73.9718517	60
40.5979254	-73.9871915	60
40.7069193	-73.9397155	60
40.7114239	-73.9595323	60
40.6977164	-73.967727	50
40.7206006	-73.9547539	50
40.7291708	-73.9574794	60
40.6973167	-73.9322699	50
40.6544301	-74.0075648	50
40.6212405	-73.9290763	50
40.6633603	-73.9597381	70
40.6467885	-74.0085693	60
40.6801624	-73.893187	60
40.6780095	-73.9413784	70
40.6813715	-73.9406183	70
40.6969863	-73.9352238	70
40.6983447	-73.9215724	70
40.7062111	-73.9395971	70
40.6994563	-73.9396898	60
40.7159274	-73.9576249	60
40.6904835	-73.939532	70
40.6517407	-73.9652409	70
40.6808708	-73.9751443	60
40.7140618	-73.9529114	60
40.6572284	-73.9007564	70
40.6997906	-73.9500905	70
40.6817692	-73.9675328	60
40.6611218	-73.9201276	60
40.6092524	-73.9690411	60
40.6843004	-73.9412034	70
40.6887482	-73.9972019	70
40.7108634	-73.9580032	60
40.7189407	-73.9565371	80
40.6685479	-73.9007828	60
40.7111671	-73.9488916	70
40.5906483	-73.9692981	70
40.6479353	-73.9542122	60
40.6417272	-73.9926457	60
40.6891376	-73.9907077	70
40.6377818	-74.0179326	60
40.6897561	-73.9393885	60
40.7172094	-73.9347028	70
40.6750391	-73.9305297	60
40.7082658	-73.9551194	60
40.6899325	-73.9814728	70
40.6024665	-73.9663685	70
40.7172808	-73.9583202	70
40.6090945	-74.0056796	NULL
40.6222336	-73.9906738	60
40.696131	-73.9871041	70
40.6114466	-73.9911399	70
40.6750759	-73.9880022	70
40.6548824	-73.9618804	70
40.6862254	-73.9123885	70
40.6340467	-73.9859631	80
40.6765971	-73.8903771	80
40.7130805	-73.9640727	80
40.6781647	-73.8907747	80
40.6326599	-73.9598935	80
40.6865177	-73.9674944	70
40.7047172	-73.9287387	70
40.6469261	-74.0012504	70
40.696131	-73.9871041	80
40.7261514	-73.9388755	70
40.6384461	-73.9530765	70
40.6335562	-73.9972294	70
40.6915631	-73.9695221	70
40.6803521	-73.9647898	80
40.5909813	-73.9896232	70
40.6799453	-73.9895589	70
40.6776512	-73.9497681	70
40.6809026	-73.9316485	70
40.6030575	-73.9826061	70
40.6167067	-73.9784531	60
40.615781	-73.9999424	60
40.6433001	-73.9942598	70
40.6997037	-73.9804639	70
40.6802907	-73.9477291	70
40.7127029	-73.9523208	70
40.6131103	-74.0001585	70
40.6286428	-73.9201845	70
40.6998739	-73.9404215	70
40.7068292	-73.9683898	70
40.6578144	-73.8961242	70
40.6233205	-74.0370029	60
40.6785444	-73.9685438	60
40.6784438	-73.8688541	70
40.6904686	-73.9878913	70
40.6977164	-73.967727	70
40.6212541	-74.0028565	70
40.6208987	-74.0175714	70
40.7195845	-73.9469912	80
40.6890192	-73.9861571	70
40.6953767	-73.9492066	70
40.7184155	-73.9616204	70
40.6822348	-73.909275	80
40.7170223	-73.965261	80
40.6014311	-74.0051388	NULL
40.6994563	-73.9396898	70
40.6550478	-73.9563012	80
40.698537	-73.9178721	80
40.6751464	-73.9813255	80
40.6802409	-73.9112246	80
40.5851593	-73.9873883	80
40.678723	-73.9529869	70
40.6831597	-73.9380784	60
40.6718921	-73.8958679	70
40.6283094	-73.981	70
40.665399	-73.95092	70
40.6931719	-73.9708592	70
40.6376139	-73.9675326	70
40.6824233	-73.9706837	70
40.6711863	-73.9420297	70
40.696197	-73.9887629	NULL
40.6657198	-73.9568602	80
40.6990904	-73.956074	80
40.6589202	-73.8898186	70
40.6535635	-73.9344839	70
40.6992956	-73.9542923	80
40.6297937	-73.939605	70
40.6838926	-73.938222	80
40.7089432	-73.9417588	80
40.6221073	-74.0103925	80
40.6506996	-73.9626431	70
40.681486	-73.9770225	70
40.6969863	-73.9352238	70
40.7002805	-73.9411497	80
40.5985519	-73.9973389	80
40.6965716	-73.9584342	80
40.7025105	-73.9563531	80
40.6343671	-73.8888251	80
40.6435664	-74.0047457	80
40.6394962	-73.9339176	80
40.6276929	-74.0105014	80
40.6784006	-73.913073	70
40.6863108	-73.9744391	70
40.6982205	-73.94395	80
40.599037	-73.9545122	70
40.7288235	-73.9536587	60
40.6821887	-73.8698094	60
40.6753855	-73.9533642	80
40.671645	-73.9625737	70
40.6440969	-73.9668665	70
40.5943885	-73.9771064	70
40.69296	-73.9310519	70
40.6817737	-73.9435997	80
40.6812097	-73.9224254	70
40.6841675	-73.9293087	70
40.595921	-73.9410184	80
40.6349472	-73.932499	80
40.6393312	-73.9962275	80
40.6746802	-74.0160354	80
40.7119054	-73.9629407	70
40.6301285	-73.944807	80
40.582503	-73.9745544	80
40.6640129	-73.9773421	70
40.6450318	-73.9199775	70
40.718967	-73.9610284	70
40.6354256	-74.0349992	60
40.6291662	-73.947326	60
40.6526435	-73.9497689	80
40.6680296	-73.9839446	70
40.7054293	-73.9180908	70
40.6969956	-73.9547447	80
40.6066705	-73.9725897	80
40.6803904	-73.949557	70
40.6776896	-74.0004038	70
40.661965	-73.9570428	70
40.7197689	-73.9623122	70
40.6860968	-73.9963582	70
40.7243366	-73.9490836	70
40.6907986	-73.9563571	70
40.6341982	-74.0266794	80
40.6405826	-73.9557162	80
40.7054724	-73.9502377	80
40.6702792	-73.9254121	80
40.707655	-73.9398375	80
40.6515314	-73.9630211	80
40.6742563	-73.879883	80
40.708802	-73.9507618	80
40.6509486	-73.9466746	70
40.6238737	-73.9354641	80
40.6476006	-73.8814805	80
40.7118008	-73.9422288	70
40.6907612	-73.9306179	80
40.5990495	-73.9348651	80
40.5757446	-73.9622171	80
40.6791165	-73.8691051	80
40.6870802	-73.913891	80
40.6050689	-73.9791267	70
40.7116782	-73.9649572	70
40.6723897	-73.8746231	70
40.6567112	-73.9564767	70
40.7049923	-73.9173483	80
40.5767433	-73.9837109	80
40.6904	-73.9236444	70
40.6754912	-73.9388426	70
40.699405	-73.953369	80
40.7116924	-73.9512358	70
40.6592523	-73.9884304	80
40.6148004	-73.9876529	80
40.6984873	-73.9214352	80
40.6512774	-73.9400253	70
40.646628	-73.9039829	80
40.6437064	-73.9974272	70
40.6903471	-73.9602915	70
40.6321675	-74.0245206	70
40.6410646	-73.9466104	70
40.6094167	-73.9676868	70
40.7128614	-73.9657826	80
40.6580713	-73.960426	70
40.6783103	-73.8697953	70
40.7137996	-73.9331802	80
40.6817692	-73.9675328	70
40.6517331	-73.930381	70
40.720627	-73.9592453	60
40.681486	-73.9770225	NULL
40.6409147	-73.9736422	70
40.6042086	-73.9914542	80
40.69296	-73.9310519	80
40.61617	-73.954587	80
40.6548824	-73.9618804	80
40.6801952	-73.955488	70
40.6930211	-73.9370488	70
40.6824233	-73.9706837	70
40.5752608	-73.9688912	70
40.6972536	-73.9156161	70
40.641961	-73.9570701	70
40.6241708	-73.9704715	80
40.6286468	-73.9520675	70
40.6871259	-73.9936034	80
40.6447735	-73.9547296	80
40.6911025	-73.9864632	80
40.6444777	-74.0002126	90
40.6488	-74.0134237	90
40.6364648	-73.9117909	80
40.6940116	-73.9610935	70
40.6564232	-73.9338108	80
40.7167794	-73.9363409	80
40.6852279	-73.9145388	80
40.6241708	-73.9704715	70
40.7017631	-73.9275877	80
40.6153647	-73.9457377	80
40.6388964	-73.9698128	80
40.6728822	-73.898069	80
40.5896526	-73.9874199	80
40.6559822	-73.8975686	80
40.6775782	-73.8860059	80
40.6420714	-73.9303586	80
40.6722104	-73.9280128	70
40.6671803	-73.9507529	70
40.6760949	-73.9499135	80
40.6696356	-73.9619476	90
40.6362074	-73.9489851	90
40.5984487	-73.9807852	80
40.6877731	-73.9870011	80
40.658218	-73.9058765	80
40.6894449	-73.9551212	80
40.7127835	-73.9372465	80
40.6319582	-73.9427303	70
40.6901442	-73.9840691	90
40.6983784	-73.9830501	80
40.6879764	-73.9548301	80
40.6541504	-73.94993	NULL
40.6538055	-73.9306058	80
40.6736898	-74.0118029	80
40.7107873	-73.9599439	80
40.7053333	-73.9595252	80
40.6854487	-73.991332	70
40.6687978	-73.9311201	80
40.6026408	-73.9863839	80
40.6927923	-73.9520502	80
40.6503881	-73.958708	70
40.6978553	-73.9332467	70
40.7181415	-73.9552498	80
40.6853558	-73.9385199	80
40.6718642	-73.9708541	80
40.6656729	-73.9960494	70
40.7079101	-73.9450059	70
40.6898386	-73.9451975	70
40.6274678	-73.962775	80
40.679832	-73.953206	80
40.6739992	-73.9822776	80
40.6409749	-74.0110296	80
40.6940116	-73.9610935	70
40.6741471	-73.9306135	70
40.6427961	-73.9794428	70
40.6607702	-73.9197423	80
40.6992956	-73.9542923	80
40.718967	-73.9610284	70
40.6337025	-73.9671851	70
40.60058	-73.9915987	80
40.6251782	-73.961393	80
40.6221405	-74.0256624	70
40.7284598	-73.9573607	80
40.7237719	-73.9507904	80
40.7221796	-73.9498645	80
40.6822827	-73.877936	90
40.707067	-73.9337893	90
40.6538564	-74.0081666	90
40.6494399	-73.9630763	80
40.696197	-73.9887629	80
40.609347	-73.9435456	80
40.625843	-73.9553621	80
40.6469634	-73.9472399	80
40.6503881	-73.958708	NULL
40.7039144	-73.940894	80
40.6633624	-73.9345536	80
40.7143717	-73.9460683	80
40.6470078	-73.9626128	80
40.664083	-73.9481671	60
40.6778618	-74.0123047	70
40.6912192	-73.9396792	70
40.6523139	-73.9560111	70
40.6379657	-73.9818872	70
40.6904686	-73.9878913	70
40.6795925	-73.934873	60
40.7111671	-73.9488916	60
40.6243185	-74.0187503	60
40.654068	-74.0009947	80
40.7029864	-73.9458539	70
40.6433316	-73.9597285	80
40.6170038	-73.9691095	70
40.6685698	-73.9182622	70
40.7024305	-73.9327913	70
40.6774132	-73.9303181	70
40.6934893	-73.9791676	80
40.6582963	-73.9310841	70
40.7108634	-73.9580032	70
40.6923571	-73.9428082	70
40.7107873	-73.9599439	70
40.6649643	-73.9898135	80
40.6734708	-73.9983886	80
40.7082774	-73.929027	80
40.6831278	-73.9791852	70
40.7107162	-73.9535811	70
40.6508561	-73.9485919	80
40.6346845	-73.9650841	80
40.6623522	-73.9508105	80
40.6490833	-73.9639846	70
40.692425	-73.9607374	70
40.7116782	-73.9649572	70
40.5889092	-73.9929755	80
40.6808104	-73.8848935	80
40.6605095	-73.9628143	80
40.6689572	-73.8980209	80
40.6365642	-73.9432199	80
40.6613295	-73.9314054	80
40.6803904	-73.949557	NULL
40.6766339	-73.9594344	70
40.7114813	-73.9455945	70
40.688616	-73.9891681	80
40.6588095	-73.9817158	70
40.6782806	-73.9588458	70
40.6550478	-73.9563012	70
40.6829709	-73.976665	70
40.5991464	-73.9535506	70
40.6486441	-73.9557613	70
40.7325721	-73.9520107	70
40.6991907	-73.9146796	70
40.6931332	-73.9698315	80
40.5993815	-73.9514043	80
40.6428878	-73.9545255	80
40.6848799	-73.9231026	80
40.6733913	-73.916771	70
40.6878706	-73.9783472	70
40.689698	-73.9751049	80
40.7091925	-73.9684789	80
40.6698464	-73.9824301	80
40.6472719	-73.9973009	70
40.7133192	-73.9492435	80
40.6792196	-73.9040478	70
40.6407675	-73.9514066	70
40.6899211	-73.8726033	70
40.6321467	-73.9527315	70
40.5815333	-73.9619438	70
40.6602775	-73.9257477	70
40.6760106	-73.8856697	70
40.6793378	-73.8948252	70
40.6349148	-73.9949631	60
40.6817692	-73.9675328	80
40.6626948	-73.9956963	70
40.6772496	-73.9275386	70
40.6946953	-73.927498	70
40.6167573	-73.9714113	70
40.6700592	-73.8905572	NULL
40.689698	-73.9751049	80
40.6720608	-73.9035966	80
40.6432041	-73.9092812	80
40.7276604	-73.9429439	80
40.5910643	-73.9758366	80
40.6626765	-73.9456127	80
40.6356756	-73.9768869	80
40.706039	-73.9412852	80
40.5978758	-73.985481	70
40.6824939	-73.9796145	70
40.7305899	-73.9577094	80
40.7093326	-73.9224829	80
40.6771998	-73.9414621	70
40.7031587	-73.9658741	70
40.6764116	-73.9804599	70
40.7191884	-73.9584165	70
40.6271557	-73.9656248	70
40.6543095	-74.0044185	70
40.6372068	-73.9565651	70
40.5975812	-73.9677754	70
40.694578	-73.9561419	NULL
40.6725095	-73.873718	70
40.6505297	-73.9558249	60
40.6908314	-73.9243903	70
40.7077437	-73.9536048	60
40.7162074	-73.9660983	60
40.633111	-73.9721609	60
40.6963571	-73.9341354	70
40.7059119	-73.951085	70
40.6383418	-74.0173526	70
40.6808708	-73.9751443	70
40.702895	-73.9442166	70
40.5881184	-73.9726045	70
40.5881184	-73.9726045	70
40.6767852	-73.9691792	70
40.6363264	-73.9583996	80
40.6849391	-73.9101331	80
40.6400402	-73.967045	80
40.6766339	-73.9594344	70
40.6775217	-73.9727156	80
40.6931332	-73.9698315	80
40.6500815	-73.9610074	80
40.7102211	-73.9509952	70
40.7217327	-73.9580577	70
40.5791614	-73.9830875	70
40.6931332	-73.9698315	70
40.6705326	-73.9148712	80
40.6852929	-73.9761991	80
40.6679452	-73.9907251	60
40.6161132	-73.9754421	60
40.690908	-73.9554123	70
40.6582963	-73.9310841	60
40.6135535	-73.9817498	60
40.6866823	-73.9793644	70
40.6969863	-73.9352238	70
40.6337239	-74.0238834	70
40.6138389	-73.9814363	80
40.6956168	-73.9405551	80
40.6826644	-73.8681391	70
40.5753038	-73.976609	70
40.6913292	-73.9517592	80
40.6922334	-73.9872996	70
40.6797866	-73.9384349	70
40.6327179	-73.9837621	80
40.6087467	-73.95828	80
40.6185937	-73.9424176	80
40.5872641	-73.9834671	80
40.6381678	-73.976414	70
40.6848568	-73.9780417	70
40.6846667	-73.9640339	70
40.6453105	-73.9460737	70
40.6501081	-73.9302061	80
40.6984546	-73.9217562	70
40.6387951	-73.9707389	60
40.6938007	-73.9872271	70
40.6932879	-73.9738559	60
40.6767852	-73.9691792	60
40.6304785	-73.9860936	60
40.7105932	-73.9547354	70
40.729879	-73.9575944	70
40.6794199	-73.9682261	70
40.6722428	-73.9610305	70
40.5791614	-73.9830875	60
40.6972035	-73.9529233	50
40.7277544	-73.9572421	50
40.682495	-73.9878567	60
40.6804767	-73.9222785	60
40.6990904	-73.956074	60
40.6454517	-73.9730998	60
40.694578	-73.9561419	50
40.7089432	-73.9417588	50
40.635836	-73.9534278	50
40.6364244	-74.0050046	60
40.6001978	-73.9418465	60
40.6335808	-74.0048206	60
40.7047172	-73.9287387	60
40.643268	-73.9783256	50
40.671645	-73.9625737	50
40.6673162	-73.9368243	50
40.6531723	-73.9615966	50
40.7073911	-73.9505284	50
40.6364471	-73.9451224	50
40.6900894	-73.9364674	50
40.6986988	-73.9347606	50
40.6993917	-73.9193749	60
40.7175904	-73.9499473	60
40.6127337	-74.0117129	70
40.5965113	-73.9078755	70
40.6159458	-73.9756295	70
40.6897833	-73.9651886	70
40.6611218	-73.9201276	60
40.6840532	-73.981561	70
40.693823	-73.9430991	60
40.6938007	-73.9872271	60
40.6859579	-73.9802733	70
40.6828346	-73.9409127	70
40.6448263	-73.9962668	70
40.6847663	-73.9175573	70
40.6925318	-73.959843	70
40.6914567	-73.9873466	60
40.6987734	-73.9223293	60
40.7076233	-73.9621315	60
40.6417152	-73.9361062	60
40.6407694	-73.9940763	60
40.5926211	-73.951348	70
40.6942605	-73.9103549	60
40.6774132	-73.9303181	60
40.6691717	-73.9863054	60
40.6431465	-73.9980109	70
40.6783196	-73.9469195	70
40.6963525	-73.940706	NULL
40.6591127	-73.8992182	60
40.7069972	-73.9613636	60
40.7089041	-73.9592525	60
